3, 15, 2008, 3.540574
3, 16, 2008, 3.540574
3, 17, 2008, 3.538964
3, 18, 2008, 3.54357
3, 19, 2008, 3.539943
3, 20, 2008, 3.535526
3, 21, 2008, 3.536458
3, 22, 2008, 3.536458
3, 23, 2008, 3.536458
3, 24, 2008, 3.534008
3, 25, 2008, 3.529238
3, 26, 2008, 3.529364
3, 27, 2008, 3.528668
3, 28, 2008, 3.529319
3, 29, 2008, 3.529319
3, 30, 2008, 3.529319
3, 31, 2008, 3.529319
4, 01, 2008, 3.519486
4, 02, 2008, 3.503855
4, 03, 2008, 3.483316
4, 04, 2008, 3.477166
4, 05, 2008, 3.477166
4, 06, 2008, 3.477166
4, 07, 2008, 3.474016
4, 08, 2008, 3.456791
4, 09, 2008, 3.45631
4, 10, 2008, 3.45422
4, 11, 2008, 3.430084
4, 12, 2008, 3.430084
4, 13, 2008, 3.430084
4, 14, 2008, 3.424455
4, 15, 2008, 3.40273
4, 16, 2008, 3.412273
4, 17, 2008, 3.421644
4, 18, 2008, 3.42759
4, 19, 2008, 3.42759
4, 20, 2008, 3.42759
4, 21, 2008, 3.42759
4, 22, 2008, 3.414284
4, 23, 2008, 3.414692
4, 24, 2008, 3.412788
4, 25, 2008, 3.433126
4, 26, 2008, 3.433126
4, 27, 2008, 3.433126
4, 28, 2008, 3.436008
4, 29, 2008, 3.43663
4, 30, 2008, 3.460838
5, 01, 2008, 3.453626
5, 02, 2008, 3.462032
5, 03, 2008, 3.462032
5, 04, 2008, 3.462032
5, 05, 2008, 3.440987
5, 06, 2008, 3.444434
5, 07, 2008, 3.436712
5, 08, 2008, 3.414005
5, 09, 2008, 3.409464
5, 10, 2008, 3.409464
5, 11, 2008, 3.409464
5, 12, 2008, 3.390013
5, 13, 2008, 3.383835
5, 14, 2008, 3.384955
5, 15, 2008, 3.391907
5, 16, 2008, 3.394856
5, 17, 2008, 3.394856
5, 18, 2008, 3.394856
5, 19, 2008, 3.382466
5, 20, 2008, 3.385516
5, 21, 2008, 3.382626
5, 22, 2008, 3.409845
5, 23, 2008, 3.413485
5, 24, 2008, 3.413485
5, 25, 2008, 3.413485
5, 26, 2008, 3.412024
5, 27, 2008, 3.393697
5, 28, 2008, 3.400908
5, 29, 2008, 3.397407
5, 30, 2008, 3.378975
5, 31, 2008, 3.374977
6, 01, 2008, 3.374977
6, 02, 2008, 3.373341
6, 03, 2008, 3.385638
6, 04, 2008, 3.375851
6, 05, 2008, 3.378672
6, 06, 2008, 3.385366
6, 07, 2008, 3.385366
6, 08, 2008, 3.385366
6, 09, 2008, 3.385366
6, 10, 2008, 3.380322
6, 11, 2008, 3.38399
6, 12, 2008, 3.387303
6, 13, 2008, 3.396934
6, 14, 2008, 3.396934
6, 15, 2008, 3.396934
6, 16, 2008, 3.388321
6, 17, 2008, 3.388306
6, 18, 2008, 3.381977
6, 19, 2008, 3.373639
6, 20, 2008, 3.370433
6, 21, 2008, 3.370433
6, 22, 2008, 3.370433
6, 23, 2008, 3.371317
6, 24, 2008, 3.360505
6, 25, 2008, 3.366722
6, 26, 2008, 3.353346
6, 27, 2008, 3.365984
6, 28, 2008, 3.365984
6, 29, 2008, 3.365984
6, 30, 2008, 3.353082
7, 01, 2008, 3.353656
7, 02, 2008, 3.353299
7, 03, 2008, 3.351904
7, 04, 2008, 3.332307
7, 05, 2008, 3.332307
7, 06, 2008, 3.332307
7, 07, 2008, 3.314995
7, 08, 2008, 3.287998
7, 09, 2008, 3.290782
7, 10, 2008, 3.276224
7, 11, 2008, 3.273047
7, 12, 2008, 3.273047
7, 13, 2008, 3.273047
7, 14, 2008, 3.271935
7, 15, 2008, 3.254003
7, 16, 2008, 3.2403
7, 17, 2008, 3.214228
7, 18, 2008, 3.225932
7, 19, 2008, 3.225932
7, 20, 2008, 3.225932
7, 21, 2008, 3.213958
7, 22, 2008, 3.22293
7, 23, 2008, 3.24275
7, 24, 2008, 3.257269
7, 25, 2008, 3.221857
7, 26, 2008, 3.221857
7, 27, 2008, 3.221857
7, 28, 2008, 3.205002
7, 29, 2008, 3.198637
7, 30, 2008, 3.207763
7, 31, 2008, 3.205357
8, 01, 2008, 3.21548
8, 02, 2008, 3.21548
8, 03, 2008, 3.21548
8, 04, 2008, 3.205049
8, 05, 2008, 3.207218
8, 06, 2008, 3.223753
8, 07, 2008, 3.239816
8, 08, 2008, 3.244017
8, 09, 2008, 3.244017
8, 10, 2008, 3.244017
8, 11, 2008, 3.27598
8, 12, 2008, 3.278513
8, 13, 2008, 3.265769
8, 14, 2008, 3.305028
8, 15, 2008, 3.322278
8, 16, 2008, 3.322278
8, 17, 2008, 3.322278
8, 18, 2008, 3.330747
8, 19, 2008, 3.310007
8, 20, 2008, 3.318335
8, 21, 2008, 3.316946
8, 22, 2008, 3.300058
8, 23, 2008, 3.300058
8, 24, 2008, 3.300058
8, 25, 2008, 3.297823
8, 26, 2008, 3.302479
8, 27, 2008, 3.32284
8, 28, 2008, 3.33679
8, 29, 2008, 3.350045
8, 30, 2008, 3.350045
8, 31, 2008, 3.350045
9, 01, 2008, 3.345035
9, 02, 2008, 3.343607
9, 03, 2008, 3.347026
9, 04, 2008, 3.372376
9, 05, 2008, 3.403036
9, 06, 2008, 3.403036
9, 07, 2008, 3.403036
9, 08, 2008, 3.450739
9, 09, 2008, 3.482012
9, 10, 2008, 3.45669
9, 11, 2008, 3.397849
9, 12, 2008, 3.392354
9, 13, 2008, 3.392354
9, 14, 2008, 3.392354
9, 15, 2008, 3.330975
9, 16, 2008, 3.354515
9, 17, 2008, 3.323645
9, 18, 2008, 3.373797
9, 19, 2008, 3.348467
9, 20, 2008, 3.348467
9, 21, 2008, 3.348467
9, 22, 2008, 3.286013
9, 23, 2008, 3.292998
9, 24, 2008, 3.304718
9, 25, 2008, 3.333361
9, 26, 2008, 3.335198
9, 27, 2008, 3.335198
9, 28, 2008, 3.335198
9, 29, 2008, 3.362402
9, 30, 2008, 3.385846
10, 01, 2008, 3.394842
10, 02, 2008, 3.399558
10, 03, 2008, 3.42331
10, 04, 2008, 3.42331
10, 05, 2008, 3.42331
10, 06, 2008, 3.402513
10, 07, 2008, 3.459961
10, 08, 2008, 3.430346
10, 09, 2008, 3.495598
10, 10, 2008, 3.507174
10, 11, 2008, 3.507174
10, 12, 2008, 3.507174
10, 13, 2008, 3.59133
10, 14, 2008, 3.558973
10, 15, 2008, 3.4656
10, 16, 2008, 3.510663
10, 17, 2008, 3.569182
10, 18, 2008, 3.569182
10, 19, 2008, 3.569182
10, 20, 2008, 3.547476
10, 21, 2008, 3.574741
10, 22, 2008, 3.664367
10, 23, 2008, 3.664367
10, 24, 2008, 3.664367
10, 25, 2008, 3.664367
10, 26, 2008, 3.664367
10, 27, 2008, 3.83505
10, 28, 2008, 3.803519
10, 29, 2008, 3.69034
10, 30, 2008, 3.549012
10, 31, 2008, 3.608317
11, 01, 2008, 3.608317
11, 02, 2008, 3.608317
11, 03, 2008, 3.546634
11, 04, 2008, 3.499523
11, 05, 2008, 3.524841
11, 06, 2008, 3.52473
11, 07, 2008, 3.614003
11, 08, 2008, 3.614003
11, 09, 2008, 3.614003
11, 10, 2008, 3.640021
11, 11, 2008, 3.748489
11, 12, 2008, 3.787955
11, 13, 2008, 3.784295
11, 14, 2008, 3.743205
11, 15, 2008, 3.743205
11, 16, 2008, 3.743205
11, 17, 2008, 3.713496
11, 18, 2008, 3.787642
11, 19, 2008, 3.825785
11, 20, 2008, 3.820934
11, 21, 2008, 3.830002
11, 22, 2008, 3.830002
11, 23, 2008, 3.830002
11, 24, 2008, 3.874943
11, 25, 2008, 3.844216
11, 26, 2008, 3.791166
11, 27, 2008, 3.771213
11, 28, 2008, 3.763042
11, 29, 2008, 3.763042
11, 30, 2008, 3.763042
12, 01, 2008, 3.790301
12, 02, 2008, 3.80401
12, 03, 2008, 3.85703
12, 04, 2008, 3.861471
12, 05, 2008, 3.858634
12, 06, 2008, 3.858634
12, 07, 2008, 3.858634
12, 08, 2008, 3.877503
12, 09, 2008, 3.91236
12, 10, 2008, 3.93838
12, 11, 2008, 3.949576
12, 12, 2008, 3.909548
12, 13, 2008, 3.909548
12, 14, 2008, 3.909548
12, 15, 2008, 3.948428
12, 16, 2008, 3.983835
12, 17, 2008, 4.085779
12, 18, 2008, 4.104911
12, 19, 2008, 4.098374
12, 20, 2008, 4.098374
12, 21, 2008, 4.098374
12, 22, 2008, 4.104841
12, 23, 2008, 4.12536
12, 24, 2008, 4.102186
12, 25, 2008, 4.084055
12, 26, 2008, 4.117532
12, 27, 2008, 4.117532
12, 28, 2008, 4.117532
12, 29, 2008, 4.08311
12, 30, 2008, 4.137638
12, 31, 2008, 4.175722
1, 01, 2009, 4.128717
1, 02, 2009, 4.124978
1, 03, 2009, 4.124978
1, 04, 2009, 4.124978
1, 05, 2009, 4.168708
1, 06, 2009, 4.086618
1, 07, 2009, 3.959949
1, 08, 2009, 4.022078
1, 09, 2009, 4.039798
1, 10, 2009, 4.039798
1, 11, 2009, 4.039798
1, 12, 2009, 4.0262
1, 13, 2009, 4.085306
1, 14, 2009, 4.143728
1, 15, 2009, 4.171861
1, 16, 2009, 4.203742
1, 17, 2009, 4.203742
1, 18, 2009, 4.203742
1, 19, 2009, 4.27676
1, 20, 2009, 4.316646
1, 21, 2009, 4.356994
1, 22, 2009, 4.326011
1, 23, 2009, 4.365264
1, 24, 2009, 4.365264
1, 25, 2009, 4.365264
1, 26, 2009, 4.38584
1, 27, 2009, 4.396168
1, 28, 2009, 4.389597
1, 29, 2009, 4.36042
1, 30, 2009, 4.396476
1, 31, 2009, 4.396476
2, 01, 2009, 4.396476
2, 02, 2009, 4.46103
2, 03, 2009, 4.488024
2, 04, 2009, 4.647688
2, 05, 2009, 4.65073
2, 06, 2009, 4.607315
2, 07, 2009, 4.607315
2, 08, 2009, 4.607315
2, 09, 2009, 4.529709
2, 10, 2009, 4.430929
2, 11, 2009, 4.538348
2, 12, 2009, 4.619335
2, 13, 2009, 4.639936
2, 14, 2009, 4.639936
2, 15, 2009, 4.639936
2, 16, 2009, 4.828338
2, 17, 2009, 4.834953
2, 18, 2009, 4.880781
2, 19, 2009, 4.779067
2, 20, 2009, 4.766247
2, 21, 2009, 4.766247
2, 22, 2009, 4.766247
2, 23, 2009, 4.754497
2, 24, 2009, 4.633529
2, 25, 2009, 4.621913
2, 26, 2009, 4.699668
2, 27, 2009, 4.715485
2, 28, 2009, 4.715485
3, 01, 2009, 4.715485
3, 02, 2009, 4.65746
3, 03, 2009, 4.769498
3, 04, 2009, 4.773427
3, 05, 2009, 4.686706
3, 06, 2009, 4.744784
3, 07, 2009, 4.744784
3, 08, 2009, 4.744784
3, 09, 2009, 4.740204
3, 10, 2009, 4.745455
3, 11, 2009, 4.658091
3, 12, 2009, 4.619846
3, 13, 2009, 4.516918
3, 14, 2009, 4.516918
3, 15, 2009, 4.516918
3, 16, 2009, 4.48164
3, 17, 2009, 4.458796
3, 18, 2009, 4.520774
3, 19, 2009, 4.502007
3, 20, 2009, 4.623292
3, 21, 2009, 4.623292
3, 22, 2009, 4.623292
3, 23, 2009, 4.58591
3, 24, 2009, 4.541712
3, 25, 2009, 4.531138
3, 26, 2009, 4.578874
3, 27, 2009, 4.562734
3, 28, 2009, 4.562734
3, 29, 2009, 4.562734
3, 30, 2009, 4.6808
3, 31, 2009, 4.724518
4, 01, 2009, 4.647275
4, 02, 2009, 4.49693
4, 03, 2009, 4.40748
4, 04, 2009, 4.40748
4, 05, 2009, 4.40748
4, 06, 2009, 4.452658
4, 07, 2009, 4.457927
4, 08, 2009, 4.48421
4, 09, 2009, 4.347308
4, 10, 2009, 4.347308
4, 11, 2009, 4.347308
4, 12, 2009, 4.347308
4, 13, 2009, 4.32766
4, 14, 2009, 4.235688
4, 15, 2009, 4.275467
4, 16, 2009, 4.269868
4, 17, 2009, 4.269868
4, 18, 2009, 4.269868
4, 19, 2009, 4.269868
4, 20, 2009, 4.308677
4, 21, 2009, 4.417626
4, 22, 2009, 4.374625
4, 23, 2009, 4.405387
4, 24, 2009, 4.405387
4, 25, 2009, 4.405387
4, 26, 2009, 4.405387
4, 27, 2009, 4.481497
4, 28, 2009, 4.559841
4, 29, 2009, 4.482811
4, 30, 2009, 4.397246
5, 01, 2009, 4.423813
5, 02, 2009, 4.423813
5, 03, 2009, 4.423813
5, 04, 2009, 4.394066
5, 05, 2009, 4.364718
5, 06, 2009, 4.361599
5, 07, 2009, 4.361599
5, 08, 2009, 4.371538
5, 09, 2009, 4.355975
5, 10, 2009, 4.355975
5, 11, 2009, 4.354567
5, 12, 2009, 4.380964
5, 13, 2009, 4.394967
5, 14, 2009, 4.462635
5, 15, 2009, 4.471211
5, 16, 2009, 4.473999
5, 17, 2009, 4.473999
5, 18, 2009, 4.469389
5, 19, 2009, 4.421171
5, 20, 2009, 4.366971
5, 21, 2009, 4.345471
5, 22, 2009, 4.406668
5, 23, 2009, 4.406668
5, 24, 2009, 4.406668
5, 25, 2009, 4.402968
5, 26, 2009, 4.40991
5, 27, 2009, 4.413069
5, 28, 2009, 4.43154
5, 29, 2009, 4.545477
5, 30, 2009, 4.545477
5, 31, 2009, 4.545477
6, 01, 2009, 4.496338
6, 02, 2009, 4.464793
6, 03, 2009, 4.465297
6, 04, 2009, 4.534061
6, 05, 2009, 4.496376
6, 06, 2009, 4.496376
6, 07, 2009, 4.496376
6, 08, 2009, 4.555
6, 09, 2009, 4.52869
6, 10, 2009, 4.481208
6, 11, 2009, 4.489616
6, 12, 2009, 4.466283
6, 13, 2009, 4.466283
6, 14, 2009, 4.466283
6, 15, 2009, 4.4625
6, 16, 2009, 4.534766
6, 17, 2009, 4.493326
6, 18, 2009, 4.532625
6, 19, 2009, 4.492286
6, 20, 2009, 4.492286
6, 21, 2009, 4.492286
6, 22, 2009, 4.531107
6, 23, 2009, 4.539641
6, 24, 2009, 4.546986
6, 25, 2009, 4.53294
6, 26, 2009, 4.501739
6, 27, 2009, 4.511436
6, 28, 2009, 4.501739
6, 29, 2009, 4.509095
6, 30, 2009, 4.485882
7, 01, 2009, 4.485882
7, 02, 2009, 4.361914
7, 03, 2009, 4.368883
7, 04, 2009, 4.368883
7, 05, 2009, 4.368883
7, 06, 2009, 4.355959
7, 07, 2009, 4.355959
7, 08, 2009, 4.415627
7, 09, 2009, 4.437358
7, 10, 2009, 4.351837
7, 11, 2009, 4.374594
7, 12, 2009, 4.373079
7, 13, 2009, 4.377754
7, 14, 2009, 4.384104
7, 15, 2009, 4.326713
7, 16, 2009, 4.284708
7, 17, 2009, 4.318437
7, 18, 2009, 4.330009
7, 19, 2009, 4.331284
7, 20, 2009, 4.334823
7, 21, 2009, 4.270559
7, 22, 2009, 4.284955
7, 23, 2009, 4.261203
7, 24, 2009, 4.219975
7, 25, 2009, 4.196615
7, 26, 2009, 4.194325
7, 27, 2009, 4.194325
7, 28, 2009, 4.172837
7, 29, 2009, 4.183036
7, 30, 2009, 4.196505
7, 31, 2009, 4.160253
8, 01, 2009, 4.142273
8, 02, 2009, 4.152065
8, 03, 2009, 4.152065
8, 04, 2009, 4.085306
8, 05, 2009, 4.095072
8, 06, 2009, 4.116319
8, 07, 2009, 4.158065
8, 08, 2009, 4.091505
8, 09, 2009, 4.091985
8, 10, 2009, 4.091985
8, 11, 2009, 4.124245
8, 12, 2009, 4.178099
8, 13, 2009, 4.145289
8, 14, 2009, 4.118983
8, 15, 2009, 4.150014
8, 16, 2009, 4.150014
8, 17, 2009, 4.178814
8, 18, 2009, 4.180822
8, 19, 2009, 4.157664
8, 20, 2009, 4.150892
8, 21, 2009, 4.142167
8, 22, 2009, 4.108133
8, 23, 2009, 4.107045
8, 24, 2009, 4.107045
8, 25, 2009, 4.105524
8, 26, 2009, 4.082781
8, 27, 2009, 4.122464
8, 28, 2009, 4.116471
8, 29, 2009, 4.087398
8, 30, 2009, 4.091823
8, 31, 2009, 4.083055
9, 01, 2009, 4.095746
9, 02, 2009, 4.173397
9, 03, 2009, 4.153745
9, 04, 2009, 4.120486
9, 05, 2009, 4.093794
9, 06, 2009, 4.120989
9, 07, 2009, 4.089283
9, 08, 2009, 4.095072
9, 09, 2009, 4.083976
9, 10, 2009, 4.115571
9, 11, 2009, 4.146137
9, 12, 2009, 4.170906
9, 13, 2009, 4.169005
9, 14, 2009, 4.173672
9, 15, 2009, 4.195197
9, 16, 2009, 4.144699
9, 17, 2009, 4.119205
9, 18, 2009, 4.130902
9, 19, 2009, 4.137997
9, 20, 2009, 4.135492
9, 21, 2009, 4.135492
9, 22, 2009, 4.168398
9, 23, 2009, 4.166537
9, 24, 2009, 4.179794
9, 25, 2009, 4.18926
9, 26, 2009, 4.214168
9, 27, 2009, 4.201025
9, 28, 2009, 4.201025
9, 29, 2009, 4.196971
9, 30, 2009, 4.234017
10, 01, 2009, 4.207976
10, 02, 2009, 4.25195
10, 03, 2009, 4.226968
10, 04, 2009, 4.231249
10, 05, 2009, 4.244086
10, 06, 2009, 4.205029
10, 07, 2009, 4.177822
10, 08, 2009, 4.234015
10, 09, 2009, 4.240831
10, 10, 2009, 4.279625
10, 11, 2009, 4.246685
10, 12, 2009, 4.246685
10, 13, 2009, 4.221614
10, 14, 2009, 4.219921
10, 15, 2009, 4.216452
10, 16, 2009, 4.185762
10, 17, 2009, 4.211796
10, 18, 2009, 4.211914
10, 19, 2009, 4.211914
10, 20, 2009, 4.164598
10, 21, 2009, 4.169909
10, 22, 2009, 4.162287
10, 23, 2009, 4.171675
10, 24, 2009, 4.175808
10, 25, 2009, 4.177728
10, 26, 2009, 4.177728
10, 27, 2009, 4.18887
10, 28, 2009, 4.231774
10, 29, 2009, 4.28069
10, 30, 2009, 4.232725
10, 31, 2009, 4.256636
11, 01, 2009, 4.259472
11, 02, 2009, 4.259472
11, 03, 2009, 4.268905
11, 04, 2009, 4.298609
11, 05, 2009, 4.252211
11, 06, 2009, 4.257592
11, 07, 2009, 4.244943
11, 08, 2009, 4.239549
11, 09, 2009, 4.239549
11, 10, 2009, 4.194552
11, 11, 2009, 4.172883
11, 12, 2009, 4.1398
11, 13, 2009, 4.132446
11, 14, 2009, 4.104137
11, 15, 2009, 4.102478
11, 16, 2009, 4.102478
11, 17, 2009, 4.090715
11, 18, 2009, 4.106055
11, 19, 2009, 4.102635
11, 20, 2009, 4.135658
